approxkl,clipfrac,eplenmean,eprewmean,explained_variance,fps,nupdates,policy_entropy,policy_loss,serial_timesteps,time_elapsed,total_timesteps,value_loss
0.71799827,0.99175376,486.0,392.90456635555563,0.0,106,1,1.8457942,0.13333158,2048,907.5758559703827,96256,0.062347595
0.1926558,0.85366887,683.8282828282828,883.2023566666666,0.0,130,2,1.6729462,0.054025266,4096,1645.901647567749,192512,0.15667576
0.070522584,0.7935713,1540.72,1609.4523865199997,0.0,134,3,1.5926338,0.025271608,6144,2360.3263001441956,288768,0.21628295
0.037377283,0.7756036,830.43,1663.9286570200002,0.0,135,4,1.568367,0.011498133,8192,3069.1980299949646,385024,0.23893172
0.0803773,0.8238006,1516.21,1724.41876177,0.0,134,5,1.5406858,0.022215178,10240,3783.73974943161,481280,0.2063925
0.026156088,0.79891646,1735.16,1676.1330571199996,0.0,133,6,1.5375254,0.008106227,12288,4503.371201038361,577536,0.137001
0.06669913,0.80835223,1695.82,1834.8402464,0.0,135,7,1.5221009,0.019908631,14336,5213.18346452713,673792,0.21049337
0.024372542,0.80559134,1618.48,1813.5038228299998,0.0,135,8,1.522295,0.009113529,16384,5926.102140665054,770048,0.14915647
0.041675184,0.8207956,1784.21,1946.27352082,0.0,134,9,1.5259966,0.011485794,18432,6642.385590314865,866304,0.12825146
0.06103678,0.812513,1648.23,1672.72008637,0.0,134,10,1.5191,0.01812517,20480,7359.554804801941,962560,0.15242931
0.0409582,0.826042,1600.91,1664.62681624,0.0,135,11,1.5135036,0.010846436,22528,8071.537403821945,1058816,0.1530226
0.031140797,0.8030902,1448.39,1602.5810901800003,0.0,135,12,1.5103929,0.010907102,24576,8782.742470026016,1155072,0.17377362
0.04280131,0.8372231,1136.65,1554.1946252299997,0.0,134,13,1.5190483,0.014525129,26624,9497.795533895493,1251328,0.14704712
0.0360744,0.821154,1730.11,1680.6655052799997,0.0,135,14,1.5140034,0.0105899265,28672,10206.327575206757,1347584,0.17981236
0.0444612,0.82452005,1714.92,1552.2885413600002,0.0,135,15,1.5236164,0.01502673,30720,10918.049264907837,1443840,0.12401952
0.06271549,0.8369167,1642.68,1593.12618825,0.0,135,16,1.512965,0.014763255,32768,11630.949414014816,1540096,0.1572635
0.042460162,0.802898,1346.44,1581.2155671799999,0.0,134,17,1.52309,0.01245256,34816,12345.95519065857,1636352,0.14644834
0.09222891,0.81948656,1650.09,1725.4904564499998,0.0,134,18,1.5115043,0.022506349,36864,13059.749550580978,1732608,0.18865545
0.02531556,0.81572837,1315.26,1630.12175711,0.0,134,19,1.5230184,0.00833125,38912,13774.965808153152,1828864,0.15649858
0.05742594,0.85141706,1827.94,1684.34160445,0.0,142,20,1.5314287,0.017988242,40960,14450.39018535614,1925120,0.12233099
0.046089385,0.8346181,1952.59,1861.3209503599996,0.0,146,21,1.5235668,0.013297776,43008,15109.388213634491,2021376,0.14966063
0.040162925,0.85653365,1698.09,2007.85104827,0.0,148,22,1.5168204,0.010741489,45056,15758.94044995308,2117632,0.20797607
0.038464557,0.85811013,1603.5,1716.0346649800003,0.0,148,23,1.5069258,0.01003753,47104,16407.796486139297,2213888,0.19860101
0.024890674,0.8106326,1359.38,1992.0414194499995,0.0,146,24,1.506428,0.0072603696,49152,17066.054660081863,2310144,0.25747338
0.061013065,0.80837816,1604.81,1938.56331758,0.0,141,25,1.5117581,0.016495584,51200,17745.064185857773,2406400,0.18098326
0.059641358,0.81722176,1064.57,1490.0160086800004,0.0,142,26,1.511187,0.016635932,53248,18420.01246190071,2502656,0.19348715
0.02327394,0.8286756,1498.21,1848.06368625,0.0,125,27,1.5079755,0.008515954,55296,19185.854860305786,2598912,0.20457031
0.027486516,0.8284393,1371.29,1789.5042556299998,0.0,108,28,1.5117766,0.008253735,57344,20071.493502378464,2695168,0.15476063
0.042399425,0.8572972,1489.93,1610.0830369499997,0.0,108,29,1.50571,0.014507229,59392,20957.77862405777,2791424,0.18127201
0.019296555,0.869499,1349.58,2074.6629224900003,0.0,108,30,1.5094177,0.007162443,61440,21844.10743188858,2887680,0.24416544
0.025900828,0.84720695,1416.52,1850.9968058200002,0.0,108,31,1.5066992,0.010570676,63488,22729.81453537941,2983936,0.15294616
0.019503321,0.8242551,1295.32,1423.8855296000004,0.0,108,32,1.5003914,0.006498503,65536,23615.13208436966,3080192,0.1600196
0.01704277,0.84680694,1402.81,1598.8662092099999,0.0,107,33,1.4957693,0.005714679,67584,24507.87240743637,3176448,0.17113255
0.012571285,0.86873543,1372.72,1354.6168060599996,0.0,109,34,1.4953281,0.006788683,69632,25390.27204799652,3272704,0.158363
0.014634352,0.86180604,1306.55,1499.1099098500003,0.0,108,35,1.4953525,0.0069109197,71680,26276.157782793045,3368960,0.14702195
0.024978597,0.8581803,1659.45,1846.5541557300003,0.0,108,36,1.4931731,0.00730771,73728,27161.362844467163,3465216,0.18471256
0.010889974,0.83464146,1404.48,1651.35114841,0.0,108,37,1.5030918,0.005483962,75776,28047.984242916107,3561472,0.17852873
0.05090686,0.85558045,1546.36,1871.47442122,0.0,108,38,1.4959112,0.012145185,77824,28939.008512735367,3657728,0.20175548
0.011621711,0.86424744,1876.32,1941.1930425399999,0.0,108,39,1.4991455,0.0055006053,79872,29829.835958242416,3753984,0.17581071
0.016281411,0.8514976,1698.47,1792.0771555400001,0.0,108,40,1.5078799,0.006521674,81920,30720.01914548874,3850240,0.18367751
0.03321525,0.849186,1186.5,1396.5722723200004,0.0,108,41,1.4979782,0.0072533386,83968,31607.07098340988,3946496,0.18223393
0.017987324,0.87117946,1555.79,1711.04575462,0.0,108,42,1.4905143,0.007094979,86016,32495.364037275314,4042752,0.16740032
0.011977982,0.86660314,1528.0,1747.0823900100002,0.0,107,43,1.4865288,0.006229408,88064,33388.70235109329,4139008,0.21405876
0.009686557,0.86562914,1589.14,1784.3604329800003,0.0,108,44,1.4928282,0.004806786,90112,34279.0504360199,4235264,0.14283785
0.016182203,0.87552726,1673.94,1897.07692113,0.0,108,45,1.4931377,0.0073710526,92160,35166.932760477066,4331520,0.18492761
0.012568466,0.88539934,1620.77,1937.1001641199996,0.0,108,46,1.4902617,0.005805696,94208,36052.27034163475,4427776,0.11632966
0.009566432,0.8803062,1728.86,1885.4861734600001,0.0,109,47,1.4885366,0.005705648,96256,36931.8017475605,4524032,0.16968547
0.013138161,0.85831535,1263.5,1708.2706549099998,0.0,110,48,1.4872906,0.00557184,98304,37802.24222946167,4620288,0.15281188
0.014842058,0.88709015,1453.27,1728.9458354600001,0.0,115,49,1.4886659,0.0068967757,100352,38636.25247192383,4716544,0.15177739
0.009510153,0.8971129,1429.39,1631.5102063800002,0.0,118,50,1.489937,0.0055335183,102400,39449.97131419182,4812800,0.172801
0.01326019,0.8837319,1316.88,1651.1258023399996,0.0,120,51,1.4895123,0.006399194,104448,40249.196706056595,4909056,0.17517881
0.01641328,0.8701094,1520.73,1754.92503252,0.0,116,52,1.487712,0.0061538643,106496,41078.071316719055,5005312,0.16351405
0.009950474,0.8909003,1798.21,1901.34375418,0.0,112,53,1.4885262,0.005726038,108544,41936.73240828514,5101568,0.15930052
0.019629084,0.88649017,1745.63,1733.3756324900003,0.0,111,54,1.4890823,0.007477761,110592,42797.81376194954,5197824,0.17758398
0.00936079,0.8845163,1643.05,1947.4615662900003,0.0,112,55,1.4891533,0.004893611,112640,43655.47684431076,5294080,0.20131809
0.009560756,0.88305926,1476.81,1754.12558831,0.0,111,56,1.4886928,0.005614431,114688,44516.566504478455,5390336,0.19203933
0.021983974,0.8932352,1283.71,1808.15413328,0.0,112,57,1.4843036,0.007974866,116736,45375.0217833519,5486592,0.18879442
0.024941437,0.8526196,1467.23,1769.6199350099998,0.0,112,58,1.4813052,0.006967738,118784,46232.22602915764,5582848,0.13315603
0.01731551,0.86873287,1581.82,1885.4445074,0.0,110,59,1.4857439,0.0066149062,120832,47105.33237838745,5679104,0.18398054
0.009558924,0.8769194,1696.73,1982.8573525300003,0.0,108,60,1.4909219,0.0051190555,122880,47992.79311656952,5775360,0.21956293
0.013204896,0.8811399,1563.27,1674.9995243100002,0.0,107,61,1.4872199,0.0052773464,124928,48885.51788043976,5871616,0.15103485
0.009450558,0.91145486,1567.12,1739.7095646299997,0.0,108,62,1.4836968,0.0052179755,126976,49773.23993110657,5967872,0.1822247
0.009494076,0.90678245,1698.51,1919.57759289,0.0,108,63,1.4812729,0.0046306625,129024,50661.2370493412,6064128,0.19812243
0.009370747,0.92924076,2007.52,2024.2731886099998,0.0,108,64,1.4840533,0.005543298,131072,51550.946603536606,6160384,0.14025569
0.009536468,0.91588056,2021.86,1872.1118639599997,0.0,107,65,1.4872526,0.00457211,133120,52444.11808037758,6256640,0.12501836
0.025071269,0.9192336,1760.37,1695.8103705800002,0.0,108,66,1.4827747,0.0074491077,135168,53333.70568728447,6352896,0.14810114
0.011241747,0.93908954,1742.47,1714.29235075,0.0,107,67,1.4825269,0.005959663,137216,54225.672281742096,6449152,0.15478638
0.009374585,0.92240745,1564.36,1808.7330587800002,0.0,107,68,1.4811271,0.0045093866,139264,55118.13919401169,6545408,0.14073123
0.011419427,0.9420815,1986.77,1945.2814003,0.0,108,69,1.4837996,0.0058734263,141312,56008.87908744812,6641664,0.15764174
0.009332377,0.9129197,2096.42,2074.88009131,0.0,107,70,1.4868089,0.0040155374,143360,56903.11716914177,6737920,0.12424778
0.021193571,0.9261423,1865.51,1935.98306359,0.0,107,71,1.4811347,0.008204751,145408,57794.535218954086,6834176,0.18042228
0.00996306,0.88437605,1689.65,1881.93940179,0.0,108,72,1.479683,0.0038205795,147456,58684.07407999039,6930432,0.1419536
0.020077871,0.8647928,1682.24,1898.1702011000002,0.0,107,73,1.4755361,0.0074021374,149504,59577.06401538849,7026688,0.18834041
0.009735557,0.8701925,1348.68,1474.0712390500003,0.0,108,74,1.4784949,0.003807914,151552,60466.3156042099,7122944,0.14563012
0.009527398,0.91531694,1603.47,1732.05491072,0.0,107,75,1.4799027,0.0057202335,153600,61358.67915678024,7219200,0.20827687
0.009801456,0.88765377,1816.79,1973.0738411700002,0.0,107,76,1.4779313,0.004153944,155648,62258.37688136101,7315456,0.12355419
0.010517465,0.8877966,1691.63,1851.6737386300003,0.0,108,77,1.4800183,0.0041215266,157696,63149.089950323105,7411712,0.15577833
0.031446032,0.8685303,2099.6,1841.92308248,0.0,108,78,1.476684,0.008291421,159744,64035.241978406906,7507968,0.10849039
0.009977862,0.91657925,1833.5,1878.26829482,0.0,107,79,1.4801824,0.0042542587,161792,64927.03745651245,7604224,0.15167591
0.030058537,0.9119613,1622.13,1717.4276900399998,0.0,108,80,1.4770688,0.010069826,163840,65815.28020000458,7700480,0.19059166
0.00986208,0.8864409,1204.67,1457.2444430300006,0.0,106,81,1.478365,0.004009238,165888,66715.44063830376,7796736,0.11951311
0.016564269,0.8732079,1772.99,1906.9330753,0.0,108,82,1.4750736,0.006685911,167936,67603.27753782272,7892992,0.2081912
0.010212202,0.868403,1694.2,1881.7326326500004,0.0,123,83,1.4751675,0.0034866896,169984,68384.3539173603,7989248,0.11223788
0.009701385,0.89991534,1877.04,2009.98988434,0.0,122,84,1.476374,0.005720104,172032,69169.06916618347,8085504,0.24495037
0.009832644,0.8998712,2032.61,2090.21097041,0.0,118,85,1.4757619,0.0049943454,174080,69981.07654285431,8181760,0.1404623
0.009655153,0.90833557,1699.16,1873.1927845700002,0.0,116,86,1.478258,0.0043847645,176128,70806.98524475098,8278016,0.17143442
0.0098343,0.9086031,1752.65,1676.08621212,0.0,116,87,1.4755828,0.0051486567,178176,71632.5414762497,8374272,0.12755767
0.010002959,0.87795305,1553.6,1631.42623298,0.0,117,88,1.4772621,0.0045141163,180224,72454.59701180458,8470528,0.147113
0.012544323,0.83260787,1730.51,1756.4792644499998,0.0,117,89,1.4732765,0.004900367,182272,73275.46574449539,8566784,0.14867531
0.009793737,0.8872356,1976.7,1890.5281786199996,0.0,116,90,1.4768943,0.0036004544,184320,74102.40069174767,8663040,0.121012375
0.009578746,0.9146884,1675.39,1741.3411831300002,0.0,120,91,1.4785569,0.005066533,186368,74903.17212891579,8759296,0.18023777
0.0100216,0.88758105,1456.48,1558.6292027700003,0.0,124,92,1.4758948,0.0039864746,188416,75675.84837055206,8855552,0.15034601
0.00994581,0.89671814,1470.54,1583.6956424900002,0.0,124,93,1.4762862,0.0054159425,190464,76448.84595417976,8951808,0.19469263
0.010162073,0.86609924,1237.59,1601.2477843100005,0.0,125,94,1.4747264,0.004215988,192512,77217.64911007881,9048064,0.1592805
0.010399682,0.84917825,1443.75,1729.0462680500004,0.0,129,95,1.4736937,0.0044866926,194560,77959.87686300278,9144320,0.16851977
0.010030919,0.90148145,1652.84,1625.3994670200002,0.0,141,96,1.4759673,0.0047668293,196608,78639.19386005402,9240576,0.14879164
0.010120856,0.89065874,1534.46,1573.5198091799998,0.0,139,97,1.4763224,0.0045335134,198656,79326.93559503555,9336832,0.12976302
0.010337753,0.8550688,1823.31,1808.86062544,0.0,140,98,1.4741495,0.004718027,200704,80014.36749720573,9433088,0.16466227
0.010019029,0.8785738,1850.42,1927.3674978000001,0.0,140,99,1.4752308,0.0038521911,202752,80697.49944925308,9529344,0.11368223
0.010256568,0.8531702,1853.74,1831.3378676300001,0.0,141,100,1.4745255,0.005031359,204800,81379.96354413033,9625600,0.16649649
0.010156637,0.8594971,1699.01,1818.0014541,0.0,140,101,1.4753305,0.004172432,206848,82067.06671500206,9721856,0.13713503
0.01485984,0.8434617,1848.94,1794.6604458900003,0.0,139,102,1.4719174,0.0047655576,208896,82755.33786225319,9818112,0.13538916
0.010641148,0.855235,1651.29,1780.0302197299998,0.0,140,103,1.4712238,0.0042790975,210944,83442.11333322525,9914368,0.16010553
0.010298307,0.8232448,1668.16,1756.5297926499998,0.0,141,104,1.4743164,0.0039219246,212992,84123.52128744125,10010624,0.13446786
0.009988307,0.89943486,1468.96,1654.9419798400004,0.0,141,105,1.4760883,0.0044341735,215040,84802.71288228035,10106880,0.17961554
0.010062312,0.88164115,1269.78,1451.2357426899998,0.0,141,106,1.476877,0.0045330143,217088,85480.70640444756,10203136,0.15739621
0.010043378,0.8700185,1788.85,1768.5790586300002,0.0,142,107,1.478489,0.004440344,219136,86155.75602722168,10299392,0.16530782
0.0140394755,0.8809139,1571.49,1766.5846992800005,0.0,142,108,1.479091,0.005388184,221184,86831.06885838509,10395648,0.17308386
0.011568377,0.92061275,1680.18,1788.41031792,0.0,142,109,1.4801433,0.005547345,223232,87507.3874156475,10491904,0.1606205
0.010146505,0.8781998,1583.85,1660.3284398099997,0.0,142,110,1.4778035,0.0036388126,225280,88181.89673376083,10588160,0.12249416
0.01000111,0.87043923,1827.37,1657.60820251,0.0,122,111,1.4776123,0.004651529,227328,88966.03303933144,10684416,0.17038372
0.01130629,0.919057,1586.68,1614.6370808,0.0,102,112,1.4784913,0.004895415,229376,89905.65600275993,10780672,0.16407336
0.009895981,0.86921334,1498.81,1519.5833016100003,0.0,103,113,1.4790484,0.0040489896,231424,90834.33675909042,10876928,0.1559144
0.010000012,0.86142164,1748.61,1623.5574134,0.0,103,114,1.4782504,0.0041966587,233472,91763.32104182243,10973184,0.1291524
0.009763373,0.9127301,1680.52,1644.1549086199998,0.0,103,115,1.4784204,0.004272344,235520,92693.33060574532,11069440,0.14835699
0.010014059,0.9087148,1602.55,1758.6459024199999,0.0,104,116,1.476948,0.005130831,237568,93616.73495578766,11165696,0.20128308
0.010421001,0.8445136,1438.62,1580.9425845699998,0.0,102,117,1.473184,0.004036151,239616,94558.89671492577,11261952,0.14858374
0.010618472,0.8280289,1885.0,1864.2534985599996,0.0,99,118,1.4712946,0.0042109555,241664,95525.70359563828,11358208,0.14706047
0.010248658,0.8826021,2030.66,1925.5224820400003,0.0,98,119,1.4733711,0.004202889,243712,96502.31036114693,11454464,0.12608095
0.010232753,0.8866642,1936.73,1809.0476502900003,0.0,98,120,1.4744883,0.00402619,245760,97480.73556351662,11550720,0.17249595
0.010449568,0.87665445,1622.92,1882.9069078399998,0.0,96,121,1.4734216,0.0047430624,247808,98474.84771037102,11646976,0.19788702
0.010193601,0.8661044,1579.67,1924.1660015699997,0.0,101,122,1.4743048,0.0045901025,249856,99420.64286851883,11743232,0.21727456
0.010372287,0.86384225,1562.26,1977.2819493599998,0.0,101,123,1.4737598,0.0040473714,251904,100370.70982909203,11839488,0.16025558
0.010171655,0.8794257,1945.87,1804.12102626,0.0,101,124,1.4751189,0.0036061755,253952,101318.01216077805,11935744,0.111100934
0.012359704,0.8927002,1640.44,1844.8420541199998,0.0,99,125,1.4746844,0.00545041,256000,102285.73535394669,12032000,0.19578592
0.010125615,0.91045755,1303.96,1711.5845329000003,0.0,99,126,1.4742938,0.0043130987,258048,103258.7092909813,12128256,0.1548004
0.010193852,0.89583766,1466.81,1830.0054428099997,0.0,99,127,1.4756263,0.00452882,260096,104226.28168988228,12224512,0.18775733
0.009933004,0.9135327,1485.48,1664.4159182000003,0.0,100,128,1.4765252,0.004534085,262144,105185.74063801765,12320768,0.1512411
0.010053674,0.8806308,1805.92,1862.54989963,0.0,98,129,1.4775071,0.004394576,264192,106159.48817515373,12417024,0.1513672
0.009852317,0.87533766,1531.13,1691.92642368,0.0,99,130,1.4801241,0.0041217115,266240,107123.34294819832,12513280,0.17878051
0.00992497,0.9044891,1738.5,1653.5054021300002,0.0,101,131,1.4774964,0.00483695,268288,108070.5601837635,12609536,0.12969518
0.009933641,0.9014191,1709.28,1743.80155046,0.0,104,132,1.4780211,0.004559797,270336,108995.89227318764,12705792,0.16755502
0.010045872,0.90489423,1776.64,1619.6982429500003,0.0,102,133,1.4770907,0.0041651446,272384,109937.91481232643,12802048,0.11642225
0.0100621795,0.89425594,1657.92,1819.9340533600002,0.0,100,134,1.478588,0.0040178644,274432,110893.14990091324,12898304,0.15186267
0.01842417,0.8910302,1810.5,1913.67295171,0.0,99,135,1.4771657,0.005698651,276480,111861.41219353676,12994560,0.1379475
0.010120244,0.8422696,2003.21,1737.8058789599997,0.0,100,136,1.4781692,0.0038341505,278528,112822.13142156601,13090816,0.12933592
0.0140063055,0.9176337,1626.32,1628.8809221899999,0.0,99,137,1.4777285,0.005573357,280576,113793.28429675102,13187072,0.1519932
0.010241591,0.8637332,1326.15,1580.5403543399996,0.0,98,138,1.4750133,0.0050111827,282624,114772.09856104851,13283328,0.18983626
0.010093777,0.89678305,1608.75,1727.6160913699998,0.0,99,139,1.4750569,0.0041493904,284672,115739.04836177826,13379584,0.13214318
0.01223265,0.8602762,1847.39,1692.33576959,0.0,98,140,1.4758385,0.0041099326,286720,116720.56732869148,13475840,0.11734674
0.010547411,0.8354648,1394.35,1694.74092649,0.0,98,141,1.4729158,0.0049580983,288768,117697.18363571167,13572096,0.20041473
0.01024493,0.8719041,1429.88,1587.63461912,0.0,98,142,1.4749483,0.0033737998,290816,118670.08732628822,13668352,0.11396336
0.010510209,0.8134532,1662.41,1735.1585228000001,0.0,97,143,1.4737451,0.004269992,292864,119655.04577326775,13764608,0.15814263
0.010328248,0.8228188,1606.21,1724.23717477,0.0,97,144,1.473381,0.004552626,294912,120638.17358088493,13860864,0.1700912
0.010453875,0.8484042,1385.31,1754.0885256099996,0.0,98,145,1.472164,0.004279872,296960,121612.11661815643,13957120,0.16898902
0.010563168,0.8658863,1538.85,1657.8244699500003,0.0,100,146,1.4719459,0.0048844023,299008,122569.31981182098,14053376,0.1701767
0.010521292,0.84626156,1585.35,1824.1429811,0.0,98,147,1.4732629,0.0042797495,301056,123545.83162307739,14149632,0.16315916
0.017063227,0.8653019,1616.37,1691.4772828200003,0.0,97,148,1.4733255,0.0057994956,303104,124530.41408920288,14245888,0.14875485
0.010349627,0.85537004,1623.87,1653.92537033,0.0,99,149,1.4741917,0.0043352083,305152,125495.29917502403,14342144,0.14835235
0.010193575,0.87901014,1578.31,1927.62430991,0.0,102,150,1.4752489,0.0042950455,307200,126432.56389045715,14438400,0.18670227
0.0100502735,0.88811344,1676.8,1682.9387789099999,0.0,103,151,1.4763712,0.004612945,309248,127360.37557005882,14534656,0.12564029
0.010122418,0.8866382,1513.03,1689.45939133,0.0,103,152,1.4764247,0.0043774354,311296,128290.58384943008,14630912,0.19124871
0.010035695,0.8638137,1690.6,1868.2054381599996,0.0,104,153,1.475404,0.004054631,313344,129213.69476723671,14727168,0.5291191
0.010299561,0.83824646,1715.55,1849.97437177,0.0,104,154,1.4758345,0.004000414,315392,130138.56522107124,14823424,0.14151563
0.0101068225,0.8401346,1945.46,1805.43252215,0.0,103,155,1.4758434,0.0038064208,317440,131066.2388458252,14919680,0.11963673
0.010312193,0.8506093,2203.62,1976.4375863399996,0.0,101,156,1.4767536,0.004132272,319488,132014.15370559692,15015936,0.14443444
0.014226213,0.894752,1717.92,1785.68199014,0.0,100,157,1.4766747,0.0060191965,321536,132968.59466290474,15112192,0.19607203
0.010198786,0.8560401,1570.29,1801.9874406099998,0.0,100,158,1.4773655,0.0038797846,323584,133930.36211585999,15208448,0.13557486
0.016969634,0.8706263,1929.63,2017.44877725,0.0,100,159,1.4760728,0.0062273447,325632,134883.59685397148,15304704,0.18118523
